stop_id,name,city,mode,lat,lon,lst,thei,thei_tier
14655,Lodhi Road Crossing,Delhi,bus,28.59046,77.223831,36.98,38.1,Low
14656,rajinder nagar market,Delhi,bus,28.64245,77.18261,37.95,47.8,Moderate
14657,dashghera,Delhi,bus,28.625505,77.162239,37.94,47.7,Moderate
14658,air pusa,Delhi,bus,28.626211,77.153503,38.08,49.2,Moderate
14659,Hamdrad nagar,Delhi,bus,28.515591,77.24691,37.28,41.1,Moderate
14660,Super Bazar,Delhi,bus,28.632584,77.223053,38.0,48.4,Moderate
14661,Begum Pur,Delhi,bus,28.5389,77.209099,36.37,32.0,Low
14662,Devoli Road X,Delhi,bus,28.513731,77.234756,36.83,36.6,Low
14663,Hamdrad nagar,Delhi,bus,28.515289,77.247108,37.28,41.1,Moderate
14664,vyas bhawan,Delhi,bus,28.443047,77.199936,38.34,51.8,Moderate
14665,Check Post,Delhi,bus,28.4291,77.21582,38.27,51.1,Moderate
14666,Chhattarpur X,Delhi,bus,28.505207,77.173721,37.51,43.4,Moderate
14667,Qutub Minar Metro Station,Delhi,bus,28.524673,77.193344,36.06,28.8,Low
14669,Hyatt Hotel (GAIL),Delhi,bus,28.569799,77.185997,36.85,36.7,Low
14670,ARADHNA ENCLAVE,Delhi,bus,28.574989,77.177948,36.69,35.1,Low
14671,Guru Hari Kishan Nagar,Delhi,bus,28.663517,77.131134,37.47,43.0,Moderate
14672,Nihal Vihar Xing,Delhi,bus,28.6581,77.109612,37.4,42.3,Moderate
14673,Sayed Nangloi,Delhi,bus,28.652685,77.088089,37.64,44.7,Moderate
14674,Meera Bai Polytechnic,Delhi,bus,28.574789,77.264175,36.29,31.2,Low
14675,Lado Sarai Crossing,Delhi,bus,28.529013,77.190842,35.95,27.7,Low
14676,jain mandir,Delhi,bus,28.51771,77.189201,36.43,32.5,Low
14677,Desu Office,Delhi,bus,28.509359,77.172409,37.51,43.4,Moderate
14678,Sec-A Vasant Kunj,Delhi,bus,28.511425,77.166786,37.51,43.4,Moderate
14679,Vasant Kunj Terminal,Delhi,bus,28.51276,77.165657,37.03,38.6,Low
14680,Raddison Hotel,Delhi,bus,28.544729,77.121208,39.32,61.6,High
14681,Santoor Hotel,Delhi,bus,28.549299,77.104591,40.74,76.0,High
14682,Air Traffic Control,Delhi,bus,28.55624,77.094925,40.45,73.1,High
14683,R K Puram Sec-1,Delhi,bus,28.564699,77.178299,36.35,31.8,Low
14684,Chhatarpur Extension,Delhi,bus,28.499012,77.183342,37.27,41.0,Moderate
14685,Vasant Kunj Sec-A,Delhi,bus,28.511801,77.166679,37.51,43.4,Moderate
14686,Mahipal Pur Extension,Delhi,bus,28.553907,77.131683,39.41,62.6,High
14687,mile stone,Delhi,bus,28.536516,77.124458,39.28,61.2,High
14688,Rajokari Xing,Delhi,bus,28.535143,77.111298,40.35,72.0,High
14689,Shiv Murti-II,Delhi,bus,28.525736,77.100731,38.63,54.7,Moderate
14690,orchid hotel,Delhi,bus,28.530193,77.095589,38.63,54.7,Moderate
14691,Kapashera Vill 1,Delhi,bus,28.528339,77.071045,38.48,53.2,Moderate
14692,Pushpan Jali,Delhi,bus,28.529795,77.066841,38.48,53.2,Moderate
14693,Bijwason School,Delhi,bus,28.533348,77.060051,39.03,58.7,Moderate
14694,Bijwason Vill,Delhi,bus,28.532557,77.053459,38.98,58.3,Moderate
14695,Bijwason Flyover after Bridge,Delhi,bus,28.532631,77.053719,38.98,58.3,Moderate
14696,Bamnoli,Delhi,bus,28.532703,77.053978,38.98,58.3,Moderate
14697,Desu Power House,Delhi,bus,28.535189,77.045197,38.78,56.3,Moderate
14698,Check Post,Delhi,bus,28.543224,77.013344,38.42,52.6,Moderate
14699,Chhawla School,Delhi,bus,28.566267,77.000282,39.8,66.5,High
14700,Jhatikara Xing,Delhi,bus,28.577959,76.996468,40.23,70.9,High
14701,ROSHAN PURA,Delhi,bus,28.604101,76.984665,39.67,65.2,High
14702,Najaf Garh Delhi Gate,Delhi,bus,28.591223,76.993134,39.96,68.1,High
14703,Nilothi Crossing,Delhi,bus,28.66444,77.052582,38.32,51.6,Moderate
14704,RAM NAGAR COLONY BQS,Delhi,bus,28.667608,77.055313,39.18,60.3,High
14705,Chhawala Camp,Delhi,bus,28.568068,76.999672,40.32,71.8,High
14706,Najafgarh Terminal,Delhi,bus,28.614614,76.978027,39.64,64.9,High
14707,Greater K Ii E Block,Delhi,bus,28.540264,77.240097,36.28,31.0,Low
14708,Seemapuri,Delhi,bus,28.680969,77.327904,38.48,53.2,Moderate
14709,National Highway Xing,Delhi,bus,28.62808,77.318802,38.23,50.7,Moderate
14710,Khichri Pur NH-24,Delhi,bus,28.625278,77.312149,37.92,47.6,Moderate
14711,Sanjay Lake NH-24,Delhi,bus,28.619183,77.293922,36.87,36.9,Low
14712,Patpar Ganj Flyover,Delhi,bus,28.617044,77.287743,36.74,35.6,Low
14713,Sri Niwas Puri,Delhi,bus,28.579737,77.214493,37.38,42.1,Moderate
14714,Anand Vihar ISBT Main Road,Delhi,bus,28.646959,77.317879,38.47,53.1,Moderate
14715,Gazipur Depot,Delhi,bus,28.64175,77.316032,38.47,53.1,Moderate
14716,South Extension-2,Delhi,bus,28.568226,77.223228,37.33,41.6,Moderate
14717,Rangpuri,Delhi,bus,28.542,77.118286,40.43,72.9,High
14719,Mohammadpur Village,Delhi,bus,28.564882,77.188919,36.28,31.0,Low
14720,Sarojini Nagar Market,Delhi,bus,28.57795,77.198959,36.8,36.2,Low
14721,K N College,Delhi,bus,28.556601,77.216881,36.3,31.2,Low
14722,Gargi College,Delhi,bus,28.55545,77.219101,36.3,31.2,Low
14723,Ambedkar Nagar Depot,Delhi,bus,28.51528,77.228363,36.83,36.6,Low
14724,tughlaka bad vilage,Delhi,bus,28.51878,77.250526,37.28,41.1,Moderate
14725,South Ext Kotla Petrol Pump,Delhi,bus,28.5683,77.223228,37.33,41.6,Moderate
14726,Moti Bagh 1,Delhi,bus,28.5804,77.180199,36.56,33.8,Low
14727,Shoping C P V,Delhi,bus,28.681725,77.075935,38.94,57.9,Moderate
14728,Nehru Place Terminal,Delhi,bus,28.548512,77.257156,36.94,37.7,Low
14730,R K Puram M,Delhi,bus,28.569859,77.186142,36.85,36.7,Low
14731,MAYA PURI DEPOT,Delhi,bus,28.636379,77.130112,38.45,52.9,Moderate
14732,Mother Dairy Paschim Puri,Delhi,bus,28.667135,77.11615,37.49,43.2,Moderate
14733,power house,Delhi,bus,28.66906,77.093353,38.24,50.8,Moderate
14734,Sultanpuri Crossing,Delhi,bus,28.681999,77.069321,39.3,61.5,High
14735,Brar Square,Delhi,bus,28.607233,77.141441,37.29,41.2,Moderate
14736,Mangol Puri D Block,Delhi,bus,28.696526,77.09317,38.03,48.7,Moderate
14738,Sultanpuri Machhi Market,Delhi,bus,28.700821,77.075264,38.53,53.8,Moderate
14739,SAFDAR JANG TERM.,Delhi,bus,28.579733,77.213593,37.38,42.1,Moderate
14740,Signal Enclave,Delhi,bus,28.57408,77.15168,38.01,48.5,Moderate
14741,Pushpanjali (Farm),Delhi,bus,28.528522,77.071396,38.48,53.2,Moderate
14742,BSF Staff Quarter,Delhi,bus,28.547487,77.00943,38.38,52.2,Moderate
14743,Chhawla Village,Delhi,bus,28.561419,77.001923,39.8,66.5,High
14744,PS Najaf Garh,Delhi,bus,28.609531,76.983398,39.67,65.2,High
14745,R.K. Puram Sec 5,Delhi,bus,28.556992,77.180267,36.21,30.3,Low
14746,Shiv Murti -2,Delhi,bus,28.522251,77.098625,38.63,54.7,Moderate
14747,air,Delhi,bus,28.623735,77.212952,37.01,38.4,Low
14748,Red Cross Road,Delhi,bus,28.617693,77.211052,36.93,37.5,Low
14749,lodhi estate,Delhi,bus,28.596594,77.223389,35.94,27.6,Low
14750,mehar chand market,Delhi,bus,28.584326,77.227219,37.12,39.5,Low
14751,Niti Bagh,Delhi,bus,28.557831,77.217529,37.02,38.4,Low
14752,P.S. Madan Gir,Delhi,bus,28.521294,77.22924,36.83,36.6,Low
14753,virat cinema,Delhi,bus,28.521429,77.229851,36.83,36.6,Low
14754,ambedkar nagar sec-5,Delhi,bus,28.51829,77.232208,36.83,36.6,Low
14755,B.K. Dutt Colony,Delhi,bus,28.586212,77.220619,36.98,38.1,Low
14756,Nari Niketan,Delhi,bus,28.623156,77.102173,37.47,43.0,Moderate
14757,Tilak Nagar Crossing (Najafgarh Road),Delhi,bus,28.63558,77.092918,37.79,46.2,Moderate
14758,Ganesh Nagar,Delhi,bus,28.633499,77.090149,37.79,46.2,Moderate
14759,Vikas Puri A Block,Delhi,bus,28.626982,77.070541,37.95,47.9,Moderate
14760,G Block Vikas Puri,Delhi,bus,28.638775,77.075546,37.42,42.5,Moderate
14761,H-3 Vikas Puri,Delhi,bus,28.64274,77.082817,37.42,42.5,Moderate
14762,USSR Embassy,Delhi,bus,28.598284,77.191208,36.8,36.3,Low
14763,German Ambessy,Delhi,bus,28.590508,77.187309,36.81,36.3,Low
14764,RK Puram Sec-7,Delhi,bus,28.57065,77.169159,36.73,35.6,Low
14765,BABA GANGANTH MANDIR,Delhi,bus,28.557898,77.169342,36.53,33.5,Low
14766,Nelson Mandela Marg Xing,Delhi,bus,28.55233,77.165131,37.04,38.6,Low
14767,Power House,Delhi,bus,28.546846,77.161224,37.59,44.2,Moderate
14768,Hill Area /Mall,Delhi,bus,28.539368,77.156052,37.44,42.7,Moderate
14769,B 10/11 Vasant Kunj,Delhi,bus,28.53256,77.150879,37.44,42.7,Moderate
14770,Manav Sathali School,Delhi,bus,28.531216,77.153687,37.44,42.7,Moderate
14771,B 8 Vasant Kunj,Delhi,bus,28.529015,77.157768,36.98,38.1,Low
14772,Mother Dairy Kishan Garh,Delhi,bus,28.52673,77.16188,36.98,38.1,Low
14773,B 3 Vasant Kunj/Central School),Delhi,bus,28.524454,77.165298,36.63,34.6,Low
14774,Kishan Garh,Delhi,bus,28.5224,77.168251,36.63,34.6,Low
14775,Chhattarpur Metro S,Delhi,bus,28.50635,77.175331,37.37,42.0,Moderate
14776,NIOA(Mass Communiocation),Delhi,bus,28.536741,77.173279,36.59,34.2,Low
14777,ICSSR,Delhi,bus,28.532116,77.171623,36.59,34.2,Low
14778,JNU Sec-13,Delhi,bus,28.527809,77.170135,36.63,34.6,Low
14779,Mother Dairy Kishan Garh,Delhi,bus,28.52663,77.161903,36.98,38.1,Low
14780,Nelson Mandela Marg T point,Delhi,bus,28.53091,77.14975,37.44,42.7,Moderate
14781,C 9 Vasant Kunj,Delhi,bus,28.53768,77.14296,37.62,44.6,Moderate
14782,Netaji Subhash Palace (Wazirpur Depot) Road No 41,Delhi,bus,28.694151,77.151031,37.77,46.1,Moderate
14783,a 1 kashav puram,Delhi,bus,28.6849,77.1492,38.05,48.9,Moderate
14784,power house lawrance road,Delhi,bus,28.68585,77.151566,38.05,48.9,Moderate
14785,Rani Jhansi Marg,Delhi,bus,28.645679,77.204712,38.05,48.9,Moderate
14786,DELHI GYMKHANA CLUB,Delhi,bus,28.598158,77.207108,36.86,36.9,Low
14787,Palika Club,Delhi,bus,28.584085,77.192368,36.8,36.2,Low
14788,chankiya bhawan,Delhi,bus,28.581001,77.195671,36.8,36.2,Low
14789,Africa Avenue,Delhi,bus,28.569651,77.191452,36.85,36.7,Low
14790,Safdarjung E,Delhi,bus,28.566475,77.189278,36.85,36.7,Low
14791,Green Field S,Delhi,bus,28.561998,77.188545,36.28,31.0,Low
14792,Ch Harsukh Marg,Delhi,bus,28.558855,77.187408,36.28,31.0,Low
14793,Ncc Office,Delhi,bus,28.556675,77.184959,36.21,30.3,Low
14794,Rk Ashram Metro Station,Delhi,bus,28.637314,77.207214,37.73,45.7,Moderate
14795,Gole Market,Delhi,bus,28.635201,77.205498,37.73,45.7,Moderate
14796,CSD Market,Delhi,bus,28.616024,77.336914,38.28,51.1,Moderate
14797,Kondali Xing,Delhi,bus,28.612835,77.31884,37.67,45.1,Moderate
14798,Samas Pur Jagir Village,Delhi,bus,28.616217,77.286118,36.74,35.6,Low
14799,R K Puram Sec 8,Delhi,bus,28.574181,77.168869,36.73,35.6,Low
14800,Rao Tula Ram Marg,Delhi,bus,28.57725,77.1689,36.56,33.8,Low
14801,OCS Apartments,Delhi,bus,28.599918,77.299156,35.26,20.7,Low
14802,Mayur Vihar Phase-1 X-Ing,Delhi,bus,28.605961,77.287544,35.87,26.9,Low
14803,Pusta xing,Delhi,bus,28.6101,77.285202,35.87,26.9,Low
14804,Subhash Nagar J Block,Delhi,bus,28.634125,77.110397,37.94,47.8,Moderate
14805,subhash nagar,Delhi,bus,28.635317,77.117584,37.78,46.2,Moderate
14806,Vikas Sadan,Delhi,bus,28.576599,77.213402,37.38,42.1,Moderate
14808,Vasant Vihar Depot,Delhi,bus,28.558332,77.17215,36.53,33.5,Low
14809,Godawari Hostel,Delhi,bus,28.545967,77.165634,36.68,35.1,Low
14810,Central School (MCKR),Delhi,bus,28.545189,77.16468,37.59,44.2,Moderate
14811,Administration Block,Delhi,bus,28.542757,77.165474,36.68,35.1,Low
14812,Paschima Bad,Delhi,bus,28.53828,77.164383,37.08,39.1,Low
14813,Poorvanchal Hostel,Delhi,bus,28.534397,77.169846,36.59,34.2,Low
14814,UK High Commision,Delhi,bus,28.600847,77.192558,36.68,35.0,Low
14815,Safdarjung Enclave,Delhi,bus,28.563242,77.188705,36.28,31.0,Low
14816,Mohan Singh Market,Delhi,bus,28.566601,77.176003,36.69,35.1,Low
14817,R K Puram Sec-7,Delhi,bus,28.570601,77.172699,36.73,35.6,Low
14819,Munirika Vihar,Delhi,bus,28.557217,77.174393,36.21,30.3,Low
14820,CPWD Colony Vasant Vihar,Delhi,bus,28.554911,77.164551,37.04,38.6,Low
14821,vishwas nagar dda flat,Delhi,bus,28.659885,77.288536,38.19,50.3,Moderate
14822,Vishwas Nagar CBD Ground,Delhi,bus,28.66013,77.302452,38.41,52.5,Moderate
14823,Poorvi Marg,Delhi,bus,28.56111,77.167747,36.53,33.5,Low
14824,Munirka Village (T),Delhi,bus,28.558933,77.173828,36.53,33.5,Low
14825,Mithla Apartment,Delhi,bus,28.632942,77.301933,37.9,47.3,Moderate
14826,Nanak Pura Comunity Centre,Delhi,bus,28.588123,77.176132,36.85,36.7,Low
14827,bus stop for school childern,Delhi,bus,28.594524,77.16581,36.96,37.9,Low
14828,jhulelal mandir,Delhi,bus,28.707148,77.164764,37.57,44.0,Moderate
14829,Shalimar Bagh Community Centre,Delhi,bus,28.710526,77.160484,37.33,41.6,Moderate
14830,shalimar crossing,Delhi,bus,28.717958,77.158287,37.33,41.6,Moderate
14831,haider pur hospital,Delhi,bus,28.72263,77.152115,37.22,40.5,Moderate
14832,Haider Pur Village,Delhi,bus,28.72406,77.146904,37.22,40.5,Moderate
14833,ps madan gir,Delhi,bus,28.527349,77.232162,36.61,34.3,Low
14834,NARELA RAILWAY X-ING,Delhi,bus,28.841749,77.085609,38.95,57.9,Moderate
14835,Qamruddin Nagar Terminal,Delhi,bus,28.682297,77.054222,39.67,65.2,High
14836,NAJAFGARH NANGLOI STAND,Delhi,bus,28.613575,76.979584,39.64,64.9,High
14837,shafiabad more,Delhi,bus,28.855043,77.08931,40.09,69.5,High
14838,Dk Depot,Delhi,bus,28.628727,76.997719,40.33,71.8,High
14839,Najafgarh N Stnd,Delhi,bus,28.61615,76.983795,39.64,64.9,High
14840,P.S. Sadar Bazar,Delhi,bus,28.600025,77.125153,38.4,52.4,Moderate
14841,Mall Road/Delhi Cantt.,Delhi,bus,28.596535,77.140709,37.25,40.8,Moderate
14842,D Block Janakpuri (Pankha Road),Delhi,bus,28.607586,77.10463,38.12,49.5,Moderate
14843,Old Nangal Bridge (Pankha Road),Delhi,bus,28.60532,77.109856,38.12,49.5,Moderate
14844,Old Nangal,Delhi,bus,28.60523,77.116272,38.29,51.3,Moderate
14845,Palam Railway X ing,Delhi,bus,28.584156,77.091209,38.32,51.6,Moderate
14846,HANUMAN MANDIR,Delhi,bus,28.57272,77.121017,39.52,63.7,High
14847,Palam Airport Bypass,Delhi,bus,28.569418,77.123314,39.52,63.7,High
14848,Jain Mandir,Delhi,bus,28.5177,77.189011,36.43,32.5,Low
14849,Dwarka Sec-22/25,Delhi,bus,28.550451,77.060196,38.94,57.8,Moderate
14850,Keshav Kunj / Pochan Pur Crossing,Delhi,bus,28.556919,77.053078,38.96,58.1,Moderate
14851,President Cabinet Apartment,Delhi,bus,28.589312,77.068283,37.57,44.1,Moderate
14852,Dwarka 6/10 Xing,Delhi,bus,28.587805,77.066856,37.57,44.1,Moderate
14853,Sector 8 DTC Bus Depot,Delhi,bus,28.581556,77.062263,37.85,46.9,Moderate
14854,Sector 9 Metro Station,Delhi,bus,28.576199,77.069336,38.11,49.5,Moderate
14855,Mandi House,Delhi,bus,28.625767,77.234329,36.86,36.9,Low
14856,Chanakya Puri Police Station,Delhi,bus,28.606016,77.198631,37.04,38.7,Low
14857,malcha marg,Delhi,bus,28.603189,77.182884,37.04,38.7,Low
14858,Taj Hotel,Delhi,bus,28.596104,77.169823,36.96,37.9,Low
14859,Mall Road Delhi Cantt.,Delhi,bus,28.59655,77.1408,37.25,40.8,Moderate
14860,P S Sadar Bazar,Delhi,bus,28.5966,77.125702,38.4,52.4,Moderate
14861,Janakpuri C3,Delhi,bus,28.616329,77.095322,37.84,46.8,Moderate
14862,Dabri Xing,Delhi,bus,28.612801,77.086197,37.97,48.0,Moderate
14863,Mangla Puri Xing,Delhi,bus,28.590429,77.08271,37.94,47.7,Moderate
14864,Mahipal Pur Extension,Delhi,bus,28.553762,77.13195,39.41,62.6,High
14865,Badu Sarai,Delhi,bus,28.53186,76.986565,40.13,69.9,High
14867,Gargi College,Delhi,bus,28.555599,77.218079,36.3,31.2,Low
14868,Dwarka sec 4 / 5 Xing,Delhi,bus,28.595209,77.051979,37.59,44.3,Moderate
14869,Ravinder Rangshala,Delhi,bus,28.6409,77.195053,37.97,48.1,Moderate
14870,Mangla Puri X-ing / Dwarka Gate,Delhi,bus,28.586996,77.087593,38.02,48.6,Moderate
14871,GOYLA VILLAGE BUS STAND,Delhi,bus,28.586346,77.031792,36.85,36.7,Low
14872,Samlakha Xing,Delhi,bus,28.537447,77.096001,39.86,67.1,High
14873,Mother Dairy,Delhi,bus,28.619352,77.286217,36.74,35.6,Low
14874,A-2 Janak Puri Telephone Exchange,Delhi,bus,28.618914,77.075172,37.81,46.5,Moderate
14875,Chander Nagar,Delhi,bus,28.621758,77.06945,37.95,47.9,Moderate
14876,New Surya Kiran Apartment,Delhi,bus,28.632172,77.305832,37.9,47.3,Moderate
14877,Sardar Patel Marg,Delhi,bus,28.597136,77.171608,36.96,37.9,Low
14878,Delhi Cantt. Railway Bridge,Delhi,bus,28.612436,77.10965,37.78,46.2,Moderate
14879,Uttam Nagar Terminal,Delhi,bus,28.626137,77.068451,37.95,47.9,Moderate
14880,Binda Pur 60 Foota Road,Delhi,bus,28.603367,77.070984,38.1,49.3,Moderate
14881,Seeta Puri Ext,Delhi,bus,28.614307,77.08548,37.97,48.0,Moderate
14882,Jat Khore,Delhi,bus,28.792816,76.962509,40.26,71.2,High
14883,Chhawala Extn.,Delhi,bus,28.559252,77.003357,39.8,66.5,High
14884,Shadipur DTC Colony Metro Station,Delhi,bus,28.651199,77.158501,38.38,52.2,Moderate
14885,Najafgarh Nangloi Stand,Delhi,bus,28.613884,76.982468,39.64,64.9,High
14886,Matiyala Xing,Delhi,bus,28.605083,77.052383,37.97,48.1,Moderate
14887,Raksha S Bhawa,Delhi,bus,28.567316,77.132957,39.01,58.6,Moderate
14888,Singhnal Enclave,Delhi,bus,28.575216,77.153175,38.01,48.5,Moderate
14889,Dwarka Sector-5,Delhi,bus,28.597473,77.064636,37.62,44.6,Moderate
14890,Dwarka Sector-11 SBI,Delhi,bus,28.586784,77.043373,37.16,39.9,Low
14891,Kaveri Appartment Dwarka Sec-6,Delhi,bus,28.59218,77.074608,37.57,44.1,Moderate
14892,Sampada Bhawan,Delhi,bus,28.579865,77.100883,38.65,54.9,Moderate
14893,More Lines,Delhi,bus,28.584764,77.114998,38.94,57.8,Moderate
14894,MANGLA PURI TERMINAL,Delhi,bus,28.59214,77.075569,37.94,47.7,Moderate
14895,PALAM COLONY,Delhi,bus,28.600466,77.059715,37.62,44.6,Moderate
14896,Patiala House Court,Delhi,bus,28.613379,77.234558,36.56,33.9,Low
14897,Ps Sadar Bazar,Delhi,bus,28.596329,77.123154,38.4,52.4,Moderate
14898,Dwarka Sector-7 Princess Park Apartment,Delhi,bus,28.590256,77.068985,37.57,44.1,Moderate
14899,President Cabinet Appt,Delhi,bus,28.582977,77.062767,37.85,46.9,Moderate
14900,Dwarka Court,Delhi,bus,28.578619,77.059029,37.85,46.9,Moderate
14901,Ashok Road,Delhi,bus,28.62538,77.231682,36.86,36.9,Low
14902,Dwarka sec 4 / 5 Xing,Delhi,bus,28.59511,77.052399,37.59,44.3,Moderate
14903,Dwarka Sec-19 Pkt-3,Delhi,bus,28.58436,77.046806,36.96,37.8,Low
14904,Dwarka Sec-10 Terminal,Delhi,bus,28.580641,77.052162,37.3,41.3,Moderate
14905,Palam R Xing,Delhi,bus,28.584078,77.091049,38.32,51.6,Moderate
14906,Palam Health Centre,Delhi,bus,28.592897,77.080452,37.94,47.7,Moderate
14907,J M International School,Delhi,bus,28.59535,77.070099,37.74,45.7,Moderate
14908,Nangal Raya,Delhi,bus,28.612904,77.10965,37.78,46.2,Moderate
14909,Janak Cinema,Delhi,bus,28.610882,77.092155,37.78,46.2,Moderate
14910,Dwarka Sec-19 Pkt. -3,Delhi,bus,28.58445,77.046928,37.16,39.9,Low
14911,Dwarka Sec-10 Terminal,Delhi,bus,28.580854,77.052391,37.3,41.3,Moderate
14912,Seeta Puri Ext,Delhi,bus,28.610796,77.083389,37.87,47.0,Moderate
14913,amrahi crossing (ramphal chowk),Delhi,bus,28.584595,77.068375,37.57,44.1,Moderate
14914,BSF Camp,Delhi,bus,28.575834,77.071373,38.11,49.5,Moderate
14915,s p g complex spg sector-8,Delhi,bus,28.568895,77.068176,38.59,54.3,Moderate
14916,Dwarka Metro Station Sec-8,Delhi,bus,28.565859,77.069588,38.57,54.1,Moderate
14917,shahbad mohd. school,Delhi,bus,28.560114,77.071541,38.57,54.1,Moderate
14918,Base Hospital,Delhi,bus,28.607552,77.140739,37.29,41.2,Moderate
14919,Sadar B D Cant,Delhi,bus,28.592861,77.121399,38.35,51.9,Moderate
14920,Iol Dc,Delhi,bus,28.583109,77.116493,38.99,58.4,Moderate
14921,Air Force M,Delhi,bus,28.575729,77.115021,38.99,58.4,Moderate
14922,NHW 8,Delhi,bus,28.578291,77.106567,39.16,60.1,High
14923,Mahipal Pur Crossing,Delhi,bus,28.545765,77.123253,39.32,61.6,High
14924,Naraini Mandir,Delhi,bus,28.621264,77.110825,37.52,43.5,Moderate
14925,JHARODA XING,Delhi,bus,28.611702,76.979134,39.64,64.9,High
14926,neelwalcrossing,Delhi,bus,28.6549,76.981995,38.86,57.0,Moderate
14927,North Avenue,Delhi,bus,28.620781,77.199982,37.31,41.4,Moderate
14928,Nangali Jalib,Delhi,bus,28.639746,77.104477,37.84,46.8,Moderate
14929,Janak Puri B 1,Delhi,bus,28.615747,77.081749,38.08,49.1,Moderate
14930,H 3 Vikas Puri,Delhi,bus,28.641743,77.082077,37.42,42.5,Moderate
14931,KAIR WOMEN COLLEGE,Delhi,bus,28.607988,76.947334,41.53,84.0,Very High
14932,Dholi Piao,Delhi,bus,28.628901,77.075699,37.67,45.1,Moderate
14933,BDO Office,Delhi,bus,28.598686,76.989479,39.69,65.4,High
14934,Ayudham Society,Delhi,bus,28.566351,76.975807,40.43,72.9,High
14935,Janakpuri East Metro Station/ Nangli Zalib,Delhi,bus,28.632999,77.085701,37.79,46.2,Moderate
14936,SDM Office,Delhi,bus,28.646963,77.271645,37.25,40.8,Moderate
14937,Kishan Kunj,Delhi,bus,28.638521,77.269691,37.25,40.8,Moderate
14938,Govt Press,Delhi,bus,28.627398,77.244232,37.14,39.7,Low
14939,Shankar Road,Delhi,bus,28.638668,77.179398,37.95,47.8,Moderate
14940,Mukharji Park,Delhi,bus,28.650761,77.126236,37.61,44.5,Moderate
14941,Ajanta Cinema,Delhi,bus,28.638556,77.107681,37.84,46.8,Moderate
14942,Kachha Tihar,Delhi,bus,28.636366,77.107819,37.94,47.8,Moderate
14943,subhash nagar j block,Delhi,bus,28.634386,77.110329,37.94,47.8,Moderate
14944,subhash nagar,Delhi,bus,28.635319,77.117584,37.78,46.2,Moderate
14945,CRPF Jharoda 1,Delhi,bus,28.638699,76.960579,39.84,66.9,High
14946,Janak Puri East Metro St.,Delhi,bus,28.63306,77.086754,37.79,46.2,Moderate
14947,Navin Palace,Delhi,bus,28.629824,76.965813,40.14,69.9,High
14948,Saraswati Kunj Jharoda,Delhi,bus,28.633484,76.963661,40.14,69.9,High
14949,DESU OFFICE MITRAO,Delhi,bus,28.60811,76.951279,40.87,77.3,High
14950,Galib Pur Xing,Delhi,bus,28.519016,76.899918,40.79,76.5,High
14951,Sarangpur,Delhi,bus,28.532745,76.884758,40.92,77.8,High
14952,Jathikra Xing,Delhi,bus,28.591192,76.993279,39.96,68.1,High
14953,district park janak puri,Delhi,bus,28.618813,77.093079,37.97,48.0,Moderate
14954,TITAR PUR,Delhi,bus,28.643373,77.11174,37.72,45.5,Moderate
14955,Naraini Mandir,Delhi,bus,28.619934,77.110794,37.78,46.2,Moderate
14956,Sat Nagar Sablania Chowk,Delhi,bus,28.650078,77.183418,38.16,49.9,Moderate
14957,Raghubir Nagar Gurudwara,Delhi,bus,28.65914,77.111183,37.4,42.3,Moderate
14958,Baba Ramdev Mandir,Delhi,bus,28.653418,77.109131,37.83,46.7,Moderate
14959,DAULATPUR CROSSING,Delhi,bus,28.544264,76.970863,41.86,87.3,Very High
14960,NANGLOI JJ COLONY-2,Delhi,bus,28.682121,77.058075,39.3,61.5,High
14961,C-4H Janakpuri,Delhi,bus,28.616247,77.095268,37.84,46.8,Moderate
14962,Rachna cinema  Rajender Place,Delhi,bus,28.642418,77.177437,37.95,47.8,Moderate
14963,Raghubir Nagar F Block,Delhi,bus,28.652248,77.106499,37.83,46.7,Moderate
14964,Ganesh Nagar Check Post,Delhi,bus,28.63438,77.089302,37.79,46.2,Moderate
14965,lig flats hasthshal,Delhi,bus,28.636133,77.061066,37.71,45.4,Moderate
14966,hasthshal jj colony,Delhi,bus,28.646858,77.054558,37.79,46.3,Moderate
14967,Uttam Nagar Terminal,Delhi,bus,28.625448,77.066444,38.45,52.9,Moderate
14968,Rohini Sec 7 8 Xing,Delhi,bus,28.707951,77.125267,37.75,45.8,Moderate
14969,Rohini Sec-9,Delhi,bus,28.7117,77.1203,38.07,49.0,Moderate
14970,Vidya Marg Crossing,Delhi,bus,28.7246,77.129135,37.44,42.8,Moderate
14971,Rohini Sec 15,Delhi,bus,28.730511,77.132645,37.46,42.9,Moderate
14972,Rohini Sec 15 E,Delhi,bus,28.736998,77.130623,37.46,42.9,Moderate
14973,Rohini Sec 7 8 Xing,Delhi,bus,28.705948,77.128029,37.75,45.8,Moderate
14974,Pratibha School Rohini Sec 9,Delhi,bus,28.715435,77.122139,37.77,46.0,Moderate
14975,Power House Pitam Pura,Delhi,bus,28.707676,77.134514,37.5,43.3,Moderate
14976,GTK Bypass / Mukraba Chowk,Delhi,bus,28.732567,77.152,38.14,49.8,Moderate
14977,Munim Ji Ka Bagh,Delhi,bus,28.836163,77.09211,38.95,57.9,Moderate
14978,NARELA OLD MANDI,Delhi,bus,28.842104,77.086693,38.95,57.9,Moderate
14979,LAMPUR MORE,Delhi,bus,28.842913,77.088043,38.95,57.9,Moderate
